ID NSeg NHet
MS12_2134-006 132 69
MS12_2134-007 132 69
MS12_2134-008 132 54
MS12_2134-009 132 76
MS12_2134-010 132 37
MS12_2134-011 132 51
MS12_2134-012 132 40
MS12_2134-013 132 33
MS12_2134-014 132 79
MS12_2134-015 132 40
MS12_2134-016 132 47
MS12_2134-017 132 57
MS12_2134-018 132 62
MS12_2134-019 132 60
MS12_2134-020 132 66
MS12_2134-021 132 73
MS12_2134-022 132 51
MS12_2134-023 132 73
MS12_2134-024 132 56
MS12_2135-001 135 40
MS12_2135-002 135 33
MS12_2135-003 135 49
MS12_2135-004 135 45
MS12_2135-005 135 46
MS12_2135-006 135 68
MS12_2135-007 135 73
MS12_2135-008 135 70
MS12_2135-009 135 60
MS12_2135-010 135 57
MS12_2135-011 135 54
MS12_2135-012 135 53
MS12_2135-013 135 39
MS12_2135-014 135 55
MS12_2135-015 135 81
MS12_2135-016 135 64
MS12_2135-017 135 41
MS12_2135-018 135 72
MS12_2135-019 135 68
MS12_2135-020 135 53
MS12_2135-021 135 56
MS12_2135-022 135 56
MS12_2135-023 135 45
MS12_2135-024 135 55
MS12_2136-001 127 61
MS12_2136-002 127 61
MS12_2136-003 127 73
MS12_2136-004 127 76
MS12_2136-005 127 68
MS12_2136-006 127 59
MS12_2136-007 127 83
MS12_2136-008 127 50
MS12_2136-009 127 67
MS12_2136-010 127 73
MS12_2136-011 127 48
MS12_2136-012 127 87
MS12_2136-013 127 47
MS12_2136-014 127 97
MS12_2136-015 127 74
MS12_2136-016 127 66
MS12_2136-017 127 49
MS12_2136-018 127 66
MS12_2136-019 127 68
MS12_2136-020 127 76
MS12_2136-021 127 75
MS12_2136-022 127 72
MS12_2136-023 127 36
MS12_2136-024 127 54
MS12_2138-001 157 89
MS12_2138-002 157 69
MS12_2138-003 157 77
MS12_2138-004 157 75
MS12_2138-005 157 56
MS12_2138-006 157 74
MS12_2138-007 157 64
MS12_2138-008 157 82
MS12_2138-009 157 82
MS12_2138-010 157 70
MS12_2138-011 157 70
MS12_2138-012 157 86
MS12_2138-013 157 40
MS12_2138-014 157 47
MS12_2138-015 157 99
MS12_2138-016 157 79
MS12_2138-017 157 84
MS12_2138-018 157 86
MS12_2138-019 157 86
MS12_2138-020 157 33
MS12_2138-021 157 86
MS12_2138-022 157 79
MS12_2138-023 157 77
MS12_2138-024 157 51
MS12_2139-001 142 95
MS12_2139-002 142 72
MS12_2139-003 142 57
MS12_2139-004 142 82
MS12_2139-005 142 63
MS12_2139-006 142 69
MS12_2139-007 142 97
MS12_2139-008 142 59
MS12_2139-009 142 50
MS12_2139-010 142 71
MS12_2139-011 142 75
MS12_2139-012 142 63
MS12_2139-013 142 92
MS12_2139-014 142 73
MS12_2139-015 142 66
MS12_2139-016 142 47
MS12_2139-017 142 52
MS12_2139-018 142 53
MS12_2139-019 142 78
MS12_2139-020 142 80
MS12_2139-021 142 82
MS12_2139-022 142 86
MS12_2139-023 142 92
MS12_2139-024 142 39
MS12_2142-001 89 41
MS12_2142-002 89 48
MS12_2142-003 89 48
MS12_2142-004 89 41
MS12_2142-005 89 40
MS12_2142-006 89 33
MS12_2142-007 89 27
MS12_2142-008 89 37
MS12_2142-009 89 18
MS12_2142-010 89 21
MS12_2142-011 89 39
MS12_2142-012 89 35
MS12_2142-013 89 35
MS12_2142-014 89 38
MS12_2142-015 89 39
MS12_2142-016 89 24
MS12_2142-017 89 19
MS12_2142-018 89 34
MS12_2142-019 89 23
MS12_2142-020 89 50
MS12_2142-021 89 36
MS12_2142-022 89 44
MS12_2142-023 89 37
MS12_2142-024 89 34
MS12_2143-001 107 70
MS12_2143-002 107 55
MS12_2143-003 107 52
MS12_2143-004 107 25
MS12_2143-005 107 41
MS12_2143-006 107 37
MS12_2143-007 107 44
MS12_2143-008 107 54
MS12_2143-009 107 35
MS12_2143-010 107 45
MS12_2143-011 107 55
MS12_2143-012 107 44
MS12_2143-013 107 39
MS12_2143-014 107 37
MS12_2143-015 107 38
MS12_2143-016 107 33
MS12_2143-017 107 61
MS12_2143-018 107 68
MS12_2143-019 107 44
MS12_2143-020 107 60
MS12_2143-021 107 49
MS12_2143-022 107 42
MS12_2143-023 107 46
MS12_2143-024 107 59
MS12_2144-001 168 108
MS12_2144-002 168 45
MS12_2144-003 168 77
MS12_2144-004 168 55
MS12_2144-005 168 55
MS12_2144-006 168 68
MS12_2144-007 168 73
MS12_2144-008 168 65
MS12_2144-009 168 64
MS12_2144-010 168 56
MS12_2144-011 168 84
MS12_2144-012 168 81
MS12_2144-013 168 93
MS12_2144-014 168 46
MS12_2144-015 168 70
MS12_2144-016 168 86
MS12_2144-017 168 94
MS12_2144-018 168 51
MS12_2144-019 168 35
MS12_2144-020 168 49
MS12_2144-021 168 70
MS12_2144-022 168 62
MS12_2144-023 168 75
MS12_2144-024 168 70
MS12_2145-001 154 76
MS12_2145-002 154 56
MS12_2145-003 154 63
MS12_2145-004 154 62
MS12_2145-005 154 46
MS12_2145-006 154 51
MS12_2145-007 154 59
MS12_2145-008 154 99
MS12_2145-009 154 52
MS12_2145-010 154 90
MS12_2145-011 154 80
MS12_2145-012 154 67
MS12_2145-013 154 94
MS12_2145-014 154 47
MS12_2145-015 154 43
MS12_2145-016 154 68
MS12_2145-017 154 73
MS12_2145-018 154 74
MS12_2145-019 154 52
MS12_2145-020 154 54
MS12_2145-021 154 46
MS12_2145-022 154 89
MS12_2145-023 154 82
MS12_2145-024 154 59
MS12_2148-001 139 80
MS12_2148-002 139 51
MS12_2148-003 139 80
MS12_2148-004 139 38
MS12_2148-005 139 104
MS12_2148-006 139 72
MS12_2148-007 139 47
MS12_2148-008 139 76
MS12_2148-009 139 51
MS12_2148-010 139 54
MS12_2148-011 139 60
MS12_2148-012 139 67
MS12_2148-013 139 74
MS12_2148-014 139 65
MS12_2148-015 139 55
MS12_2148-016 139 62
MS12_2148-017 139 76
MS12_2148-018 139 55
MS12_2148-019 139 64
MS12_2148-020 139 86
MS12_2148-021 139 54
MS12_2148-022 139 44
MS12_2148-023 139 78
MS12_2148-024 139 55
MS12_2149-001 126 63
MS12_2149-002 126 83
MS12_2149-003 126 60
MS12_2149-004 126 62
MS12_2149-005 126 80
MS12_2149-006 126 65
MS12_2149-007 126 69
MS12_2149-008 126 61
MS12_2149-009 126 73
MS12_2149-010 126 56
MS12_2149-011 126 56
MS12_2149-012 126 78
MS12_2149-013 126 42
MS12_2149-014 126 76
MS12_2149-015 126 73
MS12_2149-016 126 66
MS12_2149-017 126 43
MS12_2149-018 126 30
MS12_2149-019 126 62
MS12_2149-020 126 71
MS12_2149-021 126 82
MS12_2149-022 126 59
MS12_2149-023 126 71
MS12_2149-024 126 60
MS12_2150-001 137 47
MS12_2150-002 137 60
MS12_2150-003 137 69
MS12_2150-004 137 51
MS12_2150-005 137 72
MS12_2150-006 137 43
MS12_2150-007 137 74
MS12_2150-008 137 71
MS12_2150-009 137 62
MS12_2150-010 137 53
MS12_2150-011 137 64
MS12_2150-012 137 56
MS12_2150-013 137 43
MS12_2150-014 137 65
MS12_2150-015 137 38
MS12_2150-016 137 44
MS12_2150-017 137 61
MS12_2150-018 137 64
MS12_2150-019 137 56
MS12_2150-020 137 77
MS12_2150-021 137 67
MS12_2150-022 137 87
MS12_2150-023 137 51
MS12_2150-024 137 49
MS12_2151-001 146 60
MS12_2151-002 146 63
MS12_2151-003 146 82
MS12_2151-004 146 84
MS12_2151-005 146 46
MS12_2151-006 146 62
MS12_2151-007 146 70
MS12_2151-008 146 53
MS12_2151-009 146 55
MS12_2151-010 146 92
MS12_2151-011 146 88
MS12_2151-012 146 69
MS12_2151-013 146 84
MS12_2151-014 146 56
MS12_2151-015 146 90
MS12_2151-016 146 63
MS12_2151-017 146 86
MS12_2151-018 146 50
MS12_2151-019 146 43
MS12_2151-020 146 65
MS12_2151-021 146 78
MS12_2151-022 146 70
MS12_2151-023 146 71
MS12_2151-024 146 57
MS12_2153-001 167 111
MS12_2153-002 167 67
MS12_2153-003 167 81
MS12_2153-004 167 95
MS12_2153-005 167 62
MS12_2153-006 167 79
MS12_2153-007 167 95
MS12_2153-008 167 55
MS12_2153-009 167 60
MS12_2153-010 167 38
MS12_2153-011 167 69
MS12_2153-012 167 69
MS12_2153-013 167 71
MS12_2153-014 167 89
MS12_2153-015 167 75
MS12_2153-016 167 38
MS12_2153-017 167 84
MS12_2153-018 167 94
MS12_2153-019 167 59
MS12_2153-020 167 82
MS12_2153-021 167 84
MS12_2153-022 167 36
MS12_2153-023 167 68
MS12_2153-024 167 38
MS12_2154-001 162 73
MS12_2154-002 162 67
MS12_2154-003 162 76
MS12_2154-004 162 80
MS12_2154-005 162 47
MS12_2154-006 162 89
MS12_2154-007 162 81
MS12_2154-008 162 67
MS12_2154-009 162 77
MS12_2154-010 162 70
MS12_2154-011 162 50
MS12_2154-012 162 65
MS12_2154-013 162 69
MS12_2154-014 162 56
MS12_2154-015 162 66
MS12_2154-016 162 92
MS12_2154-017 162 93
MS12_2154-018 162 80
MS12_2154-019 162 96
MS12_2154-020 162 71
MS12_2154-021 162 63
MS12_2154-022 162 55
MS12_2154-023 162 78
MS12_2154-024 162 70
MS12_2158-001 119 71
MS12_2158-002 119 63
MS12_2158-003 119 67
MS12_2158-004 119 47
MS12_2158-005 119 56
MS12_2158-006 119 23
MS12_2158-007 119 72
MS12_2158-008 119 41
MS12_2158-009 119 49
MS12_2158-010 119 59
MS12_2158-011 119 65
MS12_2158-012 119 46
MS12_2158-013 119 49
MS12_2158-014 119 49
MS12_2158-015 119 74
MS12_2158-016 119 52
MS12_2158-017 119 59
MS12_2158-018 119 60
MS12_2158-019 119 42
MS12_2158-020 119 63
MS12_2158-021 119 51
MS12_2158-022 119 55
MS12_2158-023 119 55
MS12_2158-024 119 67
MS12_2159-001 115 29
MS12_2159-002 115 38
MS12_2159-003 115 38
MS12_2159-004 115 34
MS12_2159-005 115 30
MS12_2159-006 115 66
MS12_2159-007 115 46
MS12_2159-008 115 48
MS12_2159-009 115 47
MS12_2159-010 115 62
MS12_2159-011 115 42
MS12_2159-012 115 51
MS12_2159-013 115 53
MS12_2159-014 115 56
MS12_2159-015 115 56
MS12_2159-016 115 47
MS12_2159-017 115 41
MS12_2159-018 115 45
MS12_2159-019 115 30
MS12_2159-020 115 60
MS12_2159-021 115 39
MS12_2159-022 115 44
MS12_2159-023 115 62
MS12_2159-024 115 48
MS12_2160-001 103 56
MS12_2160-002 103 52
MS12_2160-003 103 69
MS12_2160-004 103 56
MS12_2160-005 103 49
MS12_2160-006 103 27
MS12_2160-007 103 43
MS12_2160-008 103 28
MS12_2160-009 103 46
MS12_2160-010 103 39
MS12_2160-011 103 68
MS12_2160-012 103 47
MS12_2160-013 103 51
MS12_2160-014 103 53
MS12_2160-015 103 49
MS12_2160-016 103 35
MS12_2160-017 103 43
MS12_2160-018 103 49
MS12_2160-019 103 46
MS12_2160-020 103 59
MS12_2160-021 103 55
MS12_2160-022 103 52
MS12_2160-023 103 44
MS12_2160-024 103 52
MS12_2162-001 137 57
MS12_2162-002 137 72
MS12_2162-003 137 45
MS12_2162-004 137 83
MS12_2162-005 137 65
MS12_2162-006 137 44
MS12_2162-007 137 74
MS12_2162-008 137 44
MS12_2162-009 137 52
MS12_2162-010 137 61
MS12_2162-011 137 64
MS12_2162-012 137 41
MS12_2162-013 137 29
MS12_2162-014 137 56
MS12_2162-015 137 48
MS12_2162-016 137 66
MS12_2162-017 137 74
MS12_2162-018 137 79
MS12_2162-019 137 44
MS12_2162-020 137 39
MS12_2162-021 137 51
MS12_2162-022 137 66
MS12_2162-023 137 37
MS12_2162-024 137 79
MS12_2163-001 133 90
MS12_2163-002 133 59
MS12_2163-003 133 58
MS12_2163-004 133 34
MS12_2163-005 133 64
MS12_2163-006 133 43
MS12_2163-007 133 39
MS12_2163-008 133 47
MS12_2163-009 133 58
MS12_2163-010 133 53
MS12_2163-011 133 62
MS12_2163-012 133 65
MS12_2163-013 133 57
MS12_2163-014 133 34
MS12_2163-015 133 44
MS12_2163-016 133 63
MS12_2163-017 133 48
MS12_2163-018 133 79
MS12_2163-019 133 83
MS12_2163-020 133 59
MS12_2163-021 133 65
MS12_2163-022 133 77
MS12_2163-023 133 54
MS12_2163-024 133 63
MS12_2164-001 164 61
MS12_2164-002 164 88
MS12_2164-003 164 96
MS12_2164-004 164 71
MS12_2164-005 164 71
MS12_2164-006 164 107
MS12_2164-007 164 76
MS12_2164-008 164 77
MS12_2164-009 164 74
MS12_2164-010 164 86
MS12_2164-011 164 85
MS12_2164-012 164 79
MS12_2164-013 164 64
MS12_2164-014 164 96
MS12_2164-015 164 66
MS12_2164-016 164 97
MS12_2164-017 164 83
MS12_2164-018 164 106
MS12_2164-019 164 87
MS12_2164-020 164 91
MS12_2164-021 164 81
MS12_2164-022 164 96
MS12_2164-023 164 90
MS12_2164-024 164 77
MS12_2165-001 152 58
MS12_2165-002 152 50
MS12_2165-003 152 39
MS12_2165-004 152 77
MS12_2165-005 152 82
MS12_2165-006 152 66
MS12_2165-007 152 76
MS12_2165-008 152 67
MS12_2165-009 152 50
MS12_2165-010 152 67
MS12_2165-011 152 64
MS12_2165-012 152 47
MS12_2165-013 152 52
MS12_2165-014 152 55
MS12_2165-015 152 65
MS12_2165-016 152 69
MS12_2165-017 152 52
MS12_2165-018 152 65
MS12_2165-019 152 40
MS12_2165-020 152 92
MS12_2165-021 152 38
MS12_2165-022 152 70
MS12_2165-023 152 61
MS12_2165-024 152 55
MS12_2167-001 96 65
MS12_2167-002 96 41
MS12_2167-003 96 24
MS12_2167-004 96 57
MS12_2167-005 96 30
MS12_2167-006 96 40
MS12_2167-007 96 61
MS12_2167-008 96 64
MS12_2167-009 96 27
MS12_2167-010 96 37
MS12_2167-011 96 63
MS12_2167-012 96 58
MS12_2167-013 96 40
MS12_2167-014 96 57
MS12_2167-015 96 42
MS12_2167-016 96 54
MS12_2167-017 96 52
MS12_2167-018 96 32
MS12_2167-019 96 29
MS12_2167-020 96 53
MS12_2167-021 96 59
MS12_2167-022 96 50
MS12_2167-023 96 40
MS12_2167-024 96 43
MS12_2168-001 138 52
MS12_2168-002 138 40
MS12_2168-003 138 48
MS12_2168-004 138 84
MS12_2168-005 138 53
MS12_2168-006 138 56
MS12_2168-007 138 55
MS12_2168-008 138 54
MS12_2168-009 138 58
MS12_2168-010 138 62
MS12_2168-011 138 79
MS12_2168-012 138 72
MS12_2168-013 138 69
MS12_2168-014 138 68
MS12_2168-015 138 73
MS12_2168-016 138 83
MS12_2168-017 138 76
MS12_2168-018 138 51
MS12_2168-019 138 61
MS12_2168-020 138 53
MS12_2168-021 138 69
MS12_2168-022 138 55
MS12_2168-023 138 47
MS12_2168-024 138 67
MS12_2170-001 158 95
MS12_2170-002 158 71
MS12_2170-003 158 76
MS12_2170-004 158 73
MS12_2170-005 158 56
MS12_2170-006 158 70
MS12_2170-007 158 64
MS12_2170-008 158 74
MS12_2170-009 158 64
MS12_2170-010 158 64
MS12_2170-011 158 69
MS12_2170-012 158 61
MS12_2170-013 158 64
MS12_2170-014 158 68
MS12_2170-015 158 72
MS12_2170-016 158 81
MS12_2170-017 158 60
MS12_2170-018 158 61
MS12_2170-019 158 56
MS12_2170-020 158 81
MS12_2170-021 158 57
MS12_2170-022 158 79
MS12_2170-023 158 98
MS12_2170-024 158 87
MS12_2171-001 144 55
MS12_2171-002 144 88
MS12_2171-003 144 87
MS12_2171-004 144 64
MS12_2171-005 144 60
MS12_2171-006 144 47
MS12_2171-007 144 50
MS12_2171-008 144 65
MS12_2171-009 144 74
MS12_2171-010 144 80
MS12_2171-011 144 65
MS12_2171-012 144 53
MS12_2171-013 144 50
MS12_2171-014 144 85
MS12_2171-015 144 63
MS12_2171-016 144 82
MS12_2171-017 144 62
MS12_2171-018 144 73
MS12_2171-019 144 79
MS12_2171-020 144 59
MS12_2171-021 144 82
MS12_2171-022 144 61
MS12_2171-023 144 72
MS12_2171-024 144 107
MS12_2172-001 98 47
MS12_2172-002 98 58
MS12_2172-003 98 58
MS12_2172-004 98 42
MS12_2172-005 98 33
MS12_2172-006 98 58
MS12_2172-007 98 48
MS12_2172-008 98 29
MS12_2172-009 98 65
MS12_2172-010 98 38
MS12_2172-011 98 61
MS12_2172-012 98 59
MS12_2172-013 98 47
MS12_2172-014 98 19
MS12_2172-015 98 78
MS12_2172-016 98 42
MS12_2172-017 98 32
MS12_2172-018 98 45
MS12_2172-019 98 30
MS12_2172-020 98 37
MS12_2172-021 98 41
MS12_2172-022 98 22
MS12_2172-023 98 49
MS12_2172-024 98 50
MS12_2173-001 164 88
MS12_2173-002 164 73
MS12_2173-003 164 65
MS12_2173-004 164 80
MS12_2173-005 164 56
MS12_2173-006 164 78
MS12_2173-007 164 89
MS12_2173-008 164 86
MS12_2173-009 164 51
MS12_2173-010 164 66
MS12_2173-011 164 75
MS12_2173-012 164 55
MS12_2173-013 164 71
MS12_2173-014 164 59
MS12_2173-015 164 64
MS12_2173-016 164 76
MS12_2173-017 164 94
MS12_2173-018 164 48
MS12_2173-019 164 62
MS12_2173-020 164 105
MS12_2173-021 164 81
MS12_2173-022 164 101
MS12_2173-023 164 44
MS12_2173-024 164 80
MS12_2174-001 153 49
MS12_2174-002 153 60
MS12_2174-003 153 62
MS12_2174-004 153 70
MS12_2174-005 153 51
MS12_2174-006 153 84
MS12_2174-007 153 48
MS12_2174-008 153 71
MS12_2174-009 153 43
MS12_2174-010 153 59
MS12_2174-011 153 49
MS12_2174-012 153 61
MS12_2174-013 153 51
MS12_2174-014 153 52
MS12_2174-015 153 59
MS12_2174-016 153 50
MS12_2174-017 153 52
MS12_2174-018 153 53
MS12_2174-019 153 61
MS12_2174-020 153 49
MS12_2174-021 153 76
MS12_2174-022 153 45
MS12_2174-023 153 38
MS12_2174-024 153 63
MS12_2175-001 124 51
MS12_2175-002 124 40
MS12_2175-003 124 49
MS12_2175-004 124 63
MS12_2175-005 124 39
MS12_2175-006 124 70
MS12_2175-007 124 49
MS12_2175-008 124 62
MS12_2175-009 124 77
MS12_2175-010 124 68
MS12_2175-011 124 50
MS12_2175-012 124 58
MS12_2175-013 124 66
MS12_2175-014 124 78
MS12_2175-015 124 45
MS12_2175-016 124 52
MS12_2175-017 124 60
MS12_2175-018 124 58
MS12_2175-019 124 59
MS12_2175-020 124 74
MS12_2175-021 124 44
MS12_2175-022 124 49
MS12_2175-023 124 68
MS12_2175-024 124 42
MS12_2176-001 145 55
MS12_2176-002 145 83
MS12_2176-003 145 58
MS12_2176-004 145 70
MS12_2176-005 145 83
MS12_2176-006 145 71
MS12_2176-007 145 59
MS12_2176-008 145 64
MS12_2176-009 145 87
MS12_2176-010 145 79
MS12_2176-011 145 54
MS12_2176-012 145 64
MS12_2176-013 145 79
MS12_2176-014 145 73
MS12_2176-015 145 40
MS12_2176-016 145 51
MS12_2176-017 145 58
MS12_2176-018 145 67
MS12_2176-019 145 77
MS12_2176-020 145 53
MS12_2176-021 145 64
MS12_2176-022 145 47
MS12_2176-023 145 62
MS12_2176-024 145 66
MS12_2177-001 159 58
MS12_2177-002 159 74
MS12_2177-003 159 76
MS12_2177-004 159 56
MS12_2177-005 159 44
MS12_2177-006 159 45
MS12_2177-007 159 50
MS12_2177-008 159 59
MS12_2177-009 159 61
MS12_2177-010 159 57
MS12_2177-011 159 40
MS12_2177-012 159 77
MS12_2177-013 159 60
MS12_2177-014 159 39
MS12_2177-015 159 44
MS12_2177-016 159 44
MS12_2177-017 159 50
MS12_2177-018 159 52
MS12_2177-019 159 64
MS12_2177-020 159 53
MS12_2177-021 159 59
MS12_2177-022 159 61
MS12_2177-023 159 52
MS12_2177-024 159 69
MS12_2178-001 129 58
MS12_2178-002 129 75
MS12_2178-003 129 49
MS12_2178-004 129 50
MS12_2178-005 129 58
MS12_2178-006 129 50
MS12_2178-007 129 42
MS12_2178-008 129 58
MS12_2178-009 129 58
MS12_2178-010 129 56
MS12_2178-011 129 70
MS12_2178-012 129 38
MS12_2178-013 129 63
MS12_2178-014 129 46
MS12_2178-015 129 68
MS12_2178-016 129 72
MS12_2178-017 129 58
MS12_2178-018 129 61
MS12_2178-019 129 50
MS12_2178-020 129 66
MS12_2178-021 129 40
MS12_2178-022 129 42
MS12_2178-023 129 54
MS12_2178-024 129 60
MS12_2179-001 157 44
MS12_2179-002 157 60
MS12_2179-003 157 78
MS12_2179-004 157 80
MS12_2179-005 157 83
MS12_2179-006 157 61
MS12_2179-007 157 86
MS12_2179-008 157 58
MS12_2179-009 157 53
MS12_2179-010 157 66
MS12_2179-011 157 42
MS12_2179-012 157 85
MS12_2179-013 157 48
MS12_2179-014 157 67
MS12_2179-015 157 52
MS12_2179-016 157 54
MS12_2179-017 157 62
MS12_2179-018 157 73
MS12_2179-019 157 71
MS12_2179-020 157 64
MS12_2179-021 157 63
MS12_2179-022 157 59
MS12_2179-023 157 61
MS12_2179-024 157 101
MS12_2180-001 148 80
MS12_2180-002 148 66
MS12_2180-003 148 87
MS12_2180-004 148 65
MS12_2180-005 148 48
MS12_2180-006 148 71
MS12_2180-007 148 65
MS12_2180-008 148 63
MS12_2180-009 148 68
MS12_2180-010 148 50
MS12_2180-011 148 49
MS12_2180-012 148 81
MS12_2180-013 148 61
MS12_2180-014 148 69
MS12_2180-015 148 88
MS12_2180-016 148 82
MS12_2180-017 148 75
MS12_2180-018 148 64
MS12_2180-019 148 53
MS12_2180-020 148 67
MS12_2180-021 148 89
MS12_2180-022 148 50
MS12_2180-023 148 63
MS12_2180-024 148 78
MS12_2181-001 133 35
MS12_2181-002 133 65
MS12_2181-003 133 28
MS12_2181-004 133 64
MS12_2181-005 133 69
MS12_2181-006 133 64
MS12_2181-007 133 54
MS12_2181-008 133 52
MS12_2181-009 133 53
MS12_2181-010 133 69
MS12_2181-011 133 53
MS12_2181-012 133 62
MS12_2181-013 133 59
MS12_2181-014 133 55
MS12_2181-015 133 56
MS12_2181-016 133 73
MS12_2181-017 133 59
MS12_2181-018 133 41
MS12_2181-019 133 59
MS12_2181-020 133 65
MS12_2181-021 133 43
MS12_2181-022 133 49
MS12_2181-023 133 76
MS12_2181-024 133 57
MS12_2182-001 102 44
MS12_2182-002 102 45
MS12_2182-003 102 44
MS12_2182-004 102 48
MS12_2182-005 102 44
MS12_2182-006 102 47
MS12_2182-007 102 48
MS12_2182-008 102 60
MS12_2182-009 102 38
MS12_2182-010 102 36
MS12_2182-011 102 37
MS12_2182-012 102 43
MS12_2182-013 102 35
MS12_2182-014 102 65
MS12_2182-015 102 58
MS12_2182-016 102 59
MS12_2182-017 102 52
MS12_2182-018 102 44
MS12_2182-019 102 43
MS12_2182-020 102 63
MS12_2182-021 102 60
MS12_2182-022 102 28
MS12_2182-023 102 35
MS12_2182-024 102 34
MS12_2183-001 144 65
MS12_2183-002 144 56
MS12_2183-003 144 36
MS12_2183-004 144 72
MS12_2183-005 144 52
MS12_2183-006 144 45
MS12_2183-007 144 65
MS12_2183-008 144 60
MS12_2183-009 144 72
MS12_2183-010 144 51
MS12_2183-011 144 102
MS12_2183-012 144 67
MS12_2183-013 144 78
MS12_2183-014 144 78
MS12_2183-015 144 63
MS12_2183-016 144 87
MS12_2183-017 144 68
MS12_2183-018 144 51
MS12_2183-019 144 51
MS12_2183-020 144 49
MS12_2183-021 144 54
MS12_2183-022 144 44
MS12_2183-023 144 57
MS12_2183-024 144 68
MS12_2184-001 154 68
MS12_2184-002 154 54
MS12_2184-003 154 45
MS12_2184-004 154 41
MS12_2184-005 154 60
MS12_2184-006 154 46
MS12_2184-007 154 33
MS12_2184-008 154 60
MS12_2184-009 154 60
MS12_2184-010 154 64
MS12_2184-011 154 62
MS12_2184-012 154 45
MS12_2184-013 154 49
MS12_2184-014 154 71
MS12_2184-015 154 68
MS12_2184-016 154 33
MS12_2184-017 154 53
MS12_2184-018 154 74
MS12_2184-019 154 58
MS12_2184-020 154 63
MS12_2184-021 154 44
MS12_2184-022 154 51
MS12_2184-023 154 79
MS12_2184-024 154 52
M122 NA 154
FEG153-25 NA 91
