LineID,MatID,PatID
MS10S3067-023,6B06-1132,6B03-4304
MS10S3067-024,6B06-1132,6B03-4304
MS10S3070-001,M141,Rasmusson
MS10S3070-002,M141,Rasmusson
MS10S3070-003,M141,Rasmusson
MS10S3070-004,M141,Rasmusson
MS10S3070-005,M141,Rasmusson
MS10S3070-006,M141,Rasmusson
MS10S3070-007,M141,Rasmusson
MS10S3070-008,M141,Rasmusson
MS10S3070-009,M141,Rasmusson
MS10S3070-010,M141,Rasmusson
MS10S3070-011,M141,Rasmusson
MS10S3070-012,M141,Rasmusson
MS10S3070-013,M141,Rasmusson
MS10S3070-014,M141,Rasmusson
MS10S3070-015,M141,Rasmusson
MS10S3070-016,M141,Rasmusson
MS10S3070-017,M141,Rasmusson
MS10S3070-018,M141,Rasmusson
MS10S3070-019,M141,Rasmusson
MS10S3070-020,M141,Rasmusson
MS10S3070-021,M141,Rasmusson
MS10S3070-022,M141,Rasmusson
MS10S3070-023,M141,Rasmusson
MS10S3070-024,M141,Rasmusson
MS10S3071-001,M142,FEG183-52
MS10S3071-002,M142,FEG183-52
MS10S3071-003,M142,FEG183-52
MS10S3071-004,M142,FEG183-52
MS10S3071-005,M142,FEG183-52
MS10S3071-006,M142,FEG183-52
MS10S3071-007,M142,FEG183-52
MS10S3071-008,M142,FEG183-52
MS10S3071-009,M142,FEG183-52
MS10S3071-010,M142,FEG183-52
MS10S3071-011,M142,FEG183-52
MS10S3071-012,M142,FEG183-52
MS10S3071-013,M142,FEG183-52
MS10S3071-014,M142,FEG183-52
MS10S3071-015,M142,FEG183-52
MS10S3071-016,M142,FEG183-52
MS10S3071-017,M142,FEG183-52
MS10S3071-018,M142,FEG183-52
MS10S3071-019,M142,FEG183-52
MS10S3071-020,M142,FEG183-52
MS10S3071-021,M142,FEG183-52
MS10S3071-022,M142,FEG183-52
MS10S3071-023,M142,FEG183-52
MS10S3071-024,M142,FEG183-52
MS10S3072-001,FEG175-59,FEG182-60
MS10S3072-002,FEG175-59,FEG182-60
MS10S3072-003,FEG175-59,FEG182-60
MS10S3072-004,FEG175-59,FEG182-60
MS10S3072-005,FEG175-59,FEG182-60
MS10S3072-006,FEG175-59,FEG182-60
MS10S3072-007,FEG175-59,FEG182-60
MS10S3072-008,FEG175-59,FEG182-60
MS10S3072-009,FEG175-59,FEG182-60
MS10S3072-010,FEG175-59,FEG182-60
MS10S3072-011,FEG175-59,FEG182-60
MS10S3072-012,FEG175-59,FEG182-60
MS10S3072-013,FEG175-59,FEG182-60
MS10S3072-014,FEG175-59,FEG182-60
MS10S3072-015,FEG175-59,FEG182-60
MS10S3072-016,FEG175-59,FEG182-60
MS10S3072-017,FEG175-59,FEG182-60
MS10S3072-018,FEG175-59,FEG182-60
MS10S3072-019,FEG175-59,FEG182-60
MS10S3072-020,FEG175-59,FEG182-60
MS10S3072-021,FEG175-59,FEG182-60
MS10S3072-022,FEG175-59,FEG182-60
MS10S3072-023,FEG175-59,FEG182-60
MS10S3072-024,FEG175-59,FEG182-60
MS10S3075-001,FEG181-42,Lacey
MS10S3075-002,FEG181-42,Lacey
MS10S3075-003,FEG181-42,Lacey
MS10S3075-004,FEG181-42,Lacey
MS10S3075-005,FEG181-42,Lacey
MS10S3075-006,FEG181-42,Lacey
MS10S3075-007,FEG181-42,Lacey
MS10S3075-008,FEG181-42,Lacey
MS10S3075-009,FEG181-42,Lacey
MS10S3075-010,FEG181-42,Lacey
MS10S3075-011,FEG181-42,Lacey
MS10S3075-012,FEG181-42,Lacey
MS10S3075-013,FEG181-42,Lacey
MS10S3075-014,FEG181-42,Lacey
MS10S3075-015,FEG181-42,Lacey
MS10S3075-016,FEG181-42,Lacey
MS10S3075-017,FEG181-42,Lacey
MS10S3075-018,FEG181-42,Lacey
MS10S3075-019,FEG181-42,Lacey
MS10S3075-020,FEG181-42,Lacey
MS10S3075-021,FEG181-42,Lacey
MS10S3075-022,FEG181-42,Lacey
MS10S3075-023,FEG181-42,Lacey
MS10S3075-024,FEG181-42,Lacey
MS10S3076-001,FEG183-28,FEG211-38
MS10S3076-002,FEG183-28,FEG211-38
MS10S3076-003,FEG183-28,FEG211-38
MS10S3076-004,FEG183-28,FEG211-38
MS10S3076-005,FEG183-28,FEG211-38
MS10S3076-006,FEG183-28,FEG211-38
MS10S3076-007,FEG183-28,FEG211-38
MS10S3076-008,FEG183-28,FEG211-38
MS10S3076-009,FEG183-28,FEG211-38
MS10S3076-010,FEG183-28,FEG211-38
MS10S3076-011,FEG183-28,FEG211-38
MS10S3076-012,FEG183-28,FEG211-38
MS10S3076-013,FEG183-28,FEG211-38
MS10S3076-014,FEG183-28,FEG211-38
MS10S3076-015,FEG183-28,FEG211-38
MS10S3076-016,FEG183-28,FEG211-38
MS10S3076-017,FEG183-28,FEG211-38
MS10S3076-018,FEG183-28,FEG211-38
MS10S3076-019,FEG183-28,FEG211-38
MS10S3076-020,FEG183-28,FEG211-38
MS10S3076-021,FEG183-28,FEG211-38
MS10S3076-022,FEG183-28,FEG211-38
MS10S3076-023,FEG183-28,FEG211-38
MS10S3076-024,FEG183-28,FEG211-38
MS10S3077-001,M145,M05-08
MS10S3077-002,M145,M05-08
MS10S3077-003,M145,M05-08
MS10S3077-004,M145,M05-08
MS10S3077-005,M145,M05-08
MS10S3077-006,M145,M05-08
MS10S3077-007,M145,M05-08
MS10S3077-008,M145,M05-08
MS10S3077-009,M145,M05-08
MS10S3077-010,M145,M05-08
MS10S3077-011,M145,M05-08
MS10S3077-012,M145,M05-08
MS10S3077-013,M145,M05-08
MS10S3077-014,M145,M05-08
MS10S3077-015,M145,M05-08
MS10S3077-016,M145,M05-08
MS10S3077-017,M145,M05-08
MS10S3077-018,M145,M05-08
MS10S3077-019,M145,M05-08
MS10S3077-020,M145,M05-08
MS10S3077-021,M145,M05-08
MS10S3077-022,M145,M05-08
MS10S3077-023,M145,M05-08
MS10S3077-024,M145,M05-08
MS10S3079-001,FEG192-15,FEG183-52
MS10S3079-002,FEG192-15,FEG183-52
MS10S3079-003,FEG192-15,FEG183-52
MS10S3079-004,FEG192-15,FEG183-52
MS10S3079-005,FEG192-15,FEG183-52
MS10S3079-006,FEG192-15,FEG183-52
MS10S3079-007,FEG192-15,FEG183-52
MS10S3079-008,FEG192-15,FEG183-52
MS10S3079-009,FEG192-15,FEG183-52
MS10S3079-010,FEG192-15,FEG183-52
MS10S3079-011,FEG192-15,FEG183-52
MS10S3079-012,FEG192-15,FEG183-52
MS10S3079-013,FEG192-15,FEG183-52
MS10S3079-014,FEG192-15,FEG183-52
MS10S3079-015,FEG192-15,FEG183-52
MS10S3079-016,FEG192-15,FEG183-52
MS10S3079-017,FEG192-15,FEG183-52
MS10S3079-018,FEG192-15,FEG183-52
MS10S3079-019,FEG192-15,FEG183-52
MS10S3079-020,FEG192-15,FEG183-52
MS10S3079-021,FEG192-15,FEG183-52
MS10S3079-022,FEG192-15,FEG183-52
MS10S3079-023,FEG192-15,FEG183-52
MS10S3079-024,FEG192-15,FEG183-52
MS10S3082-001,FEG200-39,M141
MS10S3082-002,FEG200-39,M141
MS10S3082-003,FEG200-39,M141
MS10S3082-004,FEG200-39,M141
MS10S3082-005,FEG200-39,M141
MS10S3082-006,FEG200-39,M141
MS10S3082-007,FEG200-39,M141
MS10S3082-008,FEG200-39,M141
MS10S3082-009,FEG200-39,M141
MS10S3082-010,FEG200-39,M141
MS10S3082-011,FEG200-39,M141
MS10S3082-012,FEG200-39,M141
MS10S3082-013,FEG200-39,M141
MS10S3082-014,FEG200-39,M141
MS10S3082-015,FEG200-39,M141
MS10S3082-016,FEG200-39,M141
MS10S3082-017,FEG200-39,M141
MS10S3082-018,FEG200-39,M141
MS10S3082-019,FEG200-39,M141
MS10S3082-020,FEG200-39,M141
MS10S3082-021,FEG200-39,M141
MS10S3082-022,FEG200-39,M141
MS10S3082-023,FEG200-39,M141
MS10S3082-024,FEG200-39,M141
MS10S3085-001,FEG204-46,FEG201-22
MS10S3085-002,FEG204-46,FEG201-22
MS10S3085-003,FEG204-46,FEG201-22
MS10S3085-004,FEG204-46,FEG201-22
MS10S3085-005,FEG204-46,FEG201-22
MS10S3085-006,FEG204-46,FEG201-22
MS10S3085-007,FEG204-46,FEG201-22
MS10S3085-008,FEG204-46,FEG201-22
MS10S3085-009,FEG204-46,FEG201-22
MS10S3085-010,FEG204-46,FEG201-22
MS10S3085-011,FEG204-46,FEG201-22
MS10S3085-012,FEG204-46,FEG201-22
MS10S3085-013,FEG204-46,FEG201-22
MS10S3085-014,FEG204-46,FEG201-22
MS10S3085-015,FEG204-46,FEG201-22
MS10S3085-016,FEG204-46,FEG201-22
MS10S3085-017,FEG204-46,FEG201-22
MS10S3085-018,FEG204-46,FEG201-22
MS10S3085-019,FEG204-46,FEG201-22
MS10S3085-020,FEG204-46,FEG201-22
MS10S3085-021,FEG204-46,FEG201-22
MS10S3085-022,FEG204-46,FEG201-22
MS10S3085-023,FEG204-46,FEG201-22
MS10S3085-024,FEG204-46,FEG201-22
MS10S3087-001,FEG208-12,FEG200-07
MS10S3087-002,FEG208-12,FEG200-07
MS10S3087-003,FEG208-12,FEG200-07
MS10S3087-004,FEG208-12,FEG200-07
MS10S3087-005,FEG208-12,FEG200-07
MS10S3087-006,FEG208-12,FEG200-07
MS10S3087-007,FEG208-12,FEG200-07
MS10S3087-008,FEG208-12,FEG200-07
MS10S3087-009,FEG208-12,FEG200-07
MS10S3087-010,FEG208-12,FEG200-07
MS10S3087-011,FEG208-12,FEG200-07
MS10S3087-012,FEG208-12,FEG200-07
MS10S3087-013,FEG208-12,FEG200-07
MS10S3087-014,FEG208-12,FEG200-07
MS10S3087-015,FEG208-12,FEG200-07
MS10S3087-016,FEG208-12,FEG200-07
MS10S3087-017,FEG208-12,FEG200-07
MS10S3087-018,FEG208-12,FEG200-07
MS10S3087-019,FEG208-12,FEG200-07
MS10S3087-020,FEG208-12,FEG200-07
MS10S3087-021,FEG208-12,FEG200-07
MS10S3087-022,FEG208-12,FEG200-07
MS10S3087-023,FEG208-12,FEG200-07
MS10S3087-024,FEG208-12,FEG200-07
MS10S3088-001,FEG208-12,FEG200-39
MS10S3088-002,FEG208-12,FEG200-39
MS10S3088-003,FEG208-12,FEG200-39
MS10S3088-004,FEG208-12,FEG200-39
MS10S3088-005,FEG208-12,FEG200-39
MS10S3088-006,FEG208-12,FEG200-39
MS10S3088-007,FEG208-12,FEG200-39
MS10S3088-008,FEG208-12,FEG200-39
MS10S3088-009,FEG208-12,FEG200-39
MS10S3088-010,FEG208-12,FEG200-39
MS10S3088-011,FEG208-12,FEG200-39
MS10S3088-012,FEG208-12,FEG200-39
MS10S3088-013,FEG208-12,FEG200-39
MS10S3088-014,FEG208-12,FEG200-39
MS10S3088-015,FEG208-12,FEG200-39
MS10S3088-016,FEG208-12,FEG200-39
MS10S3088-017,FEG208-12,FEG200-39
MS10S3088-018,FEG208-12,FEG200-39
MS10S3088-019,FEG208-12,FEG200-39
MS10S3088-020,FEG208-12,FEG200-39
MS10S3088-021,FEG208-12,FEG200-39
MS10S3088-022,FEG208-12,FEG200-39
MS10S3088-023,FEG208-12,FEG200-39
MS10S3088-024,FEG208-12,FEG200-39
MS10S3089-001,FEG209-16,M135
MS10S3089-002,FEG209-16,M135
MS10S3089-003,FEG209-16,M135
MS10S3089-004,FEG209-16,M135
MS10S3089-005,FEG209-16,M135
MS10S3089-006,FEG209-16,M135
MS10S3089-007,FEG209-16,M135
MS10S3089-008,FEG209-16,M135
MS10S3089-009,FEG209-16,M135
MS10S3089-010,FEG209-16,M135
MS10S3089-011,FEG209-16,M135
MS10S3089-012,FEG209-16,M135
MS10S3089-013,FEG209-16,M135
MS10S3089-014,FEG209-16,M135
MS10S3089-015,FEG209-16,M135
MS10S3089-016,FEG209-16,M135
MS10S3089-017,FEG209-16,M135
MS10S3089-018,FEG209-16,M135
MS10S3089-019,FEG209-16,M135
MS10S3089-020,FEG209-16,M135
MS10S3089-021,FEG209-16,M135
MS10S3089-022,FEG209-16,M135
MS10S3089-023,FEG209-16,M135
MS10S3089-024,FEG209-16,M135
MS10S3090-001,FEG209-16,M140
MS10S3090-002,FEG209-16,M140
MS10S3090-003,FEG209-16,M140
MS10S3090-004,FEG209-16,M140
MS10S3090-005,FEG209-16,M140
MS10S3090-006,FEG209-16,M140
MS10S3090-007,FEG209-16,M140
MS10S3090-008,FEG209-16,M140
MS10S3090-009,FEG209-16,M140
MS10S3090-010,FEG209-16,M140
MS10S3090-011,FEG209-16,M140
MS10S3090-012,FEG209-16,M140
MS10S3090-013,FEG209-16,M140
MS10S3090-014,FEG209-16,M140
MS10S3090-015,FEG209-16,M140
MS10S3090-016,FEG209-16,M140
MS10S3090-017,FEG209-16,M140
MS10S3090-018,FEG209-16,M140
MS10S3090-019,FEG209-16,M140
MS10S3090-020,FEG209-16,M140
MS10S3090-021,FEG209-16,M140
MS10S3090-022,FEG209-16,M140
MS10S3090-023,FEG209-16,M140
MS10S3090-024,FEG209-16,M140
MS10S3092-001,FEG212-09,FEG195-33
MS10S3092-002,FEG212-09,FEG195-33
MS10S3092-003,FEG212-09,FEG195-33
MS10S3092-004,FEG212-09,FEG195-33
MS10S3092-005,FEG212-09,FEG195-33
MS10S3092-006,FEG212-09,FEG195-33
MS10S3092-007,FEG212-09,FEG195-33
MS10S3092-008,FEG212-09,FEG195-33
MS10S3092-009,FEG212-09,FEG195-33
MS10S3092-010,FEG212-09,FEG195-33
MS10S3092-011,FEG212-09,FEG195-33
MS10S3092-012,FEG212-09,FEG195-33
MS10S3092-013,FEG212-09,FEG195-33
MS10S3092-014,FEG212-09,FEG195-33
MS10S3092-015,FEG212-09,FEG195-33
MS10S3092-016,FEG212-09,FEG195-33
MS10S3092-017,FEG212-09,FEG195-33
MS10S3092-018,FEG212-09,FEG195-33
MS10S3092-019,FEG212-09,FEG195-33
MS10S3092-020,FEG212-09,FEG195-33
MS10S3092-021,FEG212-09,FEG195-33
MS10S3092-022,FEG212-09,FEG195-33
MS10S3092-023,FEG212-09,FEG195-33
MS10S3092-024,FEG212-09,FEG195-33
MS10S3094-001,FEG213-03,M141
MS10S3094-002,FEG213-03,M141
MS10S3094-003,FEG213-03,M141
MS10S3094-004,FEG213-03,M141
MS10S3094-005,FEG213-03,M141
MS10S3094-006,FEG213-03,M141
MS10S3094-007,FEG213-03,M141
MS10S3094-008,FEG213-03,M141
MS10S3094-009,FEG213-03,M141
MS10S3094-010,FEG213-03,M141
MS10S3094-011,FEG213-03,M141
MS10S3094-012,FEG213-03,M141
MS10S3094-013,FEG213-03,M141
MS10S3094-014,FEG213-03,M141
MS10S3094-015,FEG213-03,M141
MS10S3094-016,FEG213-03,M141
MS10S3094-017,FEG213-03,M141
MS10S3094-018,FEG213-03,M141
MS10S3094-019,FEG213-03,M141
MS10S3094-020,FEG213-03,M141
MS10S3094-021,FEG213-03,M141
MS10S3094-022,FEG213-03,M141
MS10S3094-023,FEG213-03,M141
MS10S3094-024,FEG213-03,M141
MS10S3096-001,FEG213-16,M141
MS10S3096-002,FEG213-16,M141
MS10S3096-003,FEG213-16,M141
MS10S3096-004,FEG213-16,M141
MS10S3096-005,FEG213-16,M141
MS10S3096-006,FEG213-16,M141
MS10S3096-007,FEG213-16,M141
MS10S3096-008,FEG213-16,M141
MS10S3096-009,FEG213-16,M141
MS10S3096-010,FEG213-16,M141
MS10S3096-011,FEG213-16,M141
MS10S3096-012,FEG213-16,M141
MS10S3096-013,FEG213-16,M141
MS10S3096-014,FEG213-16,M141
MS10S3096-015,FEG213-16,M141
MS10S3096-016,FEG213-16,M141
MS10S3096-017,FEG213-16,M141
MS10S3096-018,FEG213-16,M141
MS10S3096-019,FEG213-16,M141
MS10S3096-020,FEG213-16,M141
MS10S3096-021,FEG213-16,M141
MS10S3096-022,FEG213-16,M141
MS10S3096-023,FEG213-16,M141
MS10S3096-024,FEG213-16,M141
MS10S3097-001,FEG213-39,M140
MS10S3097-002,FEG213-39,M140
MS10S3097-003,FEG213-39,M140
MS10S3097-004,FEG213-39,M140
MS10S3097-005,FEG213-39,M140
MS10S3097-006,FEG213-39,M140
MS10S3097-007,FEG213-39,M140
MS10S3097-008,FEG213-39,M140
MS10S3097-009,FEG213-39,M140
MS10S3097-010,FEG213-39,M140
MS10S3097-011,FEG213-39,M140
MS10S3097-012,FEG213-39,M140
MS10S3097-013,FEG213-39,M140
MS10S3097-014,FEG213-39,M140
MS10S3097-015,FEG213-39,M140
MS10S3097-016,FEG213-39,M140
MS10S3097-017,FEG213-39,M140
MS10S3097-018,FEG213-39,M140
MS10S3097-019,FEG213-39,M140
MS10S3097-020,FEG213-39,M140
MS10S3097-021,FEG213-39,M140
MS10S3097-022,FEG213-39,M140
MS10S3097-023,FEG213-39,M140
MS10S3097-024,FEG213-39,M140
MS10S3098-001,FEG214-22,M138
MS10S3098-002,FEG214-22,M138
MS10S3098-003,FEG214-22,M138
MS10S3098-004,FEG214-22,M138
MS10S3098-005,FEG214-22,M138
MS10S3098-006,FEG214-22,M138
MS10S3098-007,FEG214-22,M138
MS10S3098-008,FEG214-22,M138
MS10S3098-009,FEG214-22,M138
MS10S3098-010,FEG214-22,M138
MS10S3098-011,FEG214-22,M138
MS10S3098-012,FEG214-22,M138
MS10S3098-013,FEG214-22,M138
MS10S3098-014,FEG214-22,M138
MS10S3098-015,FEG214-22,M138
MS10S3098-016,FEG214-22,M138
MS10S3098-017,FEG214-22,M138
MS10S3098-018,FEG214-22,M138
MS10S3098-019,FEG214-22,M138
MS10S3098-020,FEG214-22,M138
MS10S3098-021,FEG214-22,M138
MS10S3098-022,FEG214-22,M138
MS10S3098-023,FEG214-22,M138
MS10S3098-024,FEG214-22,M138
MS10S3099-001,FEG214-32,M135
MS10S3099-002,FEG214-32,M135
MS10S3099-003,FEG214-32,M135
MS10S3099-004,FEG214-32,M135
MS10S3099-005,FEG214-32,M135
MS10S3099-006,FEG214-32,M135
MS10S3099-007,FEG214-32,M135
MS10S3099-008,FEG214-32,M135
MS10S3099-009,FEG214-32,M135
MS10S3099-010,FEG214-32,M135
MS10S3099-011,FEG214-32,M135
MS10S3099-012,FEG214-32,M135
MS10S3099-013,FEG214-32,M135
MS10S3099-014,FEG214-32,M135
MS10S3099-015,FEG214-32,M135
MS10S3099-016,FEG214-32,M135
MS10S3099-017,FEG214-32,M135
MS10S3099-018,FEG214-32,M135
MS10S3099-019,FEG214-32,M135
MS10S3099-020,FEG214-32,M135
MS10S3099-021,FEG214-32,M135
MS10S3099-022,FEG214-32,M135
MS10S3099-023,FEG214-32,M135
MS10S3099-024,FEG214-32,M135
MS10S3100-001,FEG232-21,Quest
MS10S3100-002,FEG232-21,Quest
MS10S3100-003,FEG232-21,Quest
MS10S3100-004,FEG232-21,Quest
MS10S3100-005,FEG232-21,Quest
MS10S3100-006,FEG232-21,Quest
MS10S3100-007,FEG232-21,Quest
MS10S3100-008,FEG232-21,Quest
MS10S3100-009,FEG232-21,Quest
MS10S3100-010,FEG232-21,Quest
MS10S3100-011,FEG232-21,Quest
MS10S3100-012,FEG232-21,Quest
MS10S3100-013,FEG232-21,Quest
MS10S3100-014,FEG232-21,Quest
MS10S3100-015,FEG232-21,Quest
MS10S3100-016,FEG232-21,Quest
MS10S3100-017,FEG232-21,Quest
MS10S3100-018,FEG232-21,Quest
MS10S3100-019,FEG232-21,Quest
MS10S3100-020,FEG232-21,Quest
MS10S3100-021,FEG232-21,Quest
MS10S3100-022,FEG232-21,Quest
MS10S3100-023,FEG232-21,Quest
MS10S3100-024,FEG232-21,Quest
